uf,ano,mes,chuva_mm,temp_c,media_chuva_mm,media_temp_c,anomalia_chuva,anomalia_temp,ipca_acum_ano,ipca_var_mensal
PA,2022,12,5612.4,26.447137150314333,6344.4,26.824545778876093,-732.0,-0.37740862856175994,11.05,0.61
PA,2023,1,7175.2,25.795771949402713,10339.92,26.020280172585593,-3164.7200000000003,-0.22450822318288033,1.11,1.11
PA,2023,2,9767.2,25.822797082317454,11432.240000000002,25.954437880714664,-1665.0400000000009,-0.13164079839721055,1.63,0.51
PA,2023,3,11358.8,25.770999161410572,13345.920000000002,25.820644213917735,-1987.1200000000026,-0.049645052507163,2.22,0.59
PA,2023,4,6555.6,26.120272641752827,10303.76,26.177014389292584,-3748.16,-0.056741747539756915,2.74,0.5
PA,2023,5,6204.0,26.654659630044126,6396.5599999999995,26.56589934986036,-192.5599999999995,0.08876028018376658,2.4,-0.33
PA,2023,6,2286.4,26.772414645704238,2794.0,26.556112763924155,-507.5999999999999,0.21630188178008325,1.72,-0.67
PA,2023,7,1924.0,26.903588070036538,1527.44,26.862693949817242,396.55999999999995,0.040894120219295615,0.5,-1.2
PA,2023,8,988.8,27.945630139284507,1210.8799999999999,27.633332686366703,-222.07999999999993,0.31229745291780375,-0.24,-0.74
PA,2023,9,1210.4,28.42893402973838,1321.84,28.219228501679687,-111.43999999999983,0.20970552805869147,-1.05,-0.82
PA,2023,10,2064.8,28.682239357810495,2338.7200000000003,28.22560912194293,-273.9200000000001,0.45663023586756424,-1.25,-0.2
PA,2023,11,3790.0,28.270340495716777,4355.76,27.45917438050708,-565.7600000000002,0.8111661152096978,-0.77,0.49
PA,2023,12,5994.0,27.46052191485944,6344.4,26.824545778876093,-350.39999999999964,0.6359761359833485,-0.14,0.63
PA,2024,1,11505.6,26.773608990569144,10339.92,26.020280172585593,1165.6800000000003,0.7533288179835509,2.7,2.7
PA,2024,2,11160.0,26.478759666671266,11432.240000000002,25.954437880714664,-272.2400000000016,0.5243217859566016,3.65,0.92
PA,2024,3,16877.6,26.590858830828864,13345.920000000002,25.820644213917735,3531.6799999999967,0.7702146169111295,5.01,1.32
PA,2024,4,16664.0,26.60455831716953,10303.76,26.177014389292584,6360.24,0.42754392787694684,5.83,0.77
PA,2024,5,8033.2,27.212126871834915,6396.5599999999995,26.56589934986036,1636.6400000000003,0.6462275219745557,4.9,-0.88
PA,2024,6,3009.2,27.11045653294413,2794.0,26.556112763924155,215.19999999999982,0.554343769019976,4.03,-0.83
PA,2024,7,1109.6,27.256040058331582,1527.44,26.862693949817242,-417.84000000000015,0.39334610851433993,3.34,-0.66
PA,2024,8,1097.2,27.68520817010661,1210.8799999999999,27.633332686366703,-113.67999999999984,0.0518754837399058,2.72,-0.6
PA,2024,9,574.0,28.873390665988328,1321.84,28.219228501679687,-747.8399999999999,0.6541621643086408,2.38,-0.33
PA,2024,10,2297.6,28.40875382069418,2338.7200000000003,28.22560912194293,-41.120000000000346,0.18314469875124928,3.46,1.06
PA,2024,11,3590.8,28.093241157834733,4355.76,27.45917438050708,-764.96,0.6340667773276536,6.05,2.51
PA,2024,12,8078.0,27.050534503424068,6344.4,26.824545778876093,1733.6000000000004,0.22598872454797458,7.93,1.77
PR,2020,1,7173.2,23.521945942739745,7036.719999999999,23.492844475052813,136.48000000000047,0.02910146768693167,-0.21,-0.21
PR,2020,2,6038.0,23.294708062801107,5110.4,23.399215224553252,927.6000000000004,-0.1045071617521458,-0.28,-0.07
PR,2020,3,2030.0,23.06107005140028,3732.56,23.257629509856407,-1702.56,-0.19655945845612877,1.34,1.63
PR,2020,4,1733.6,20.047088082240435,3317.4399999999996,20.488480120476375,-1583.8399999999997,-0.4413920382359393,1.84,0.49
PR,2020,5,4242.8,16.861039472276772,3069.2,17.657631690936693,1173.6000000000004,-0.7965922186599208,1.72,-0.12
PR,2020,6,6001.6,17.97077024239577,3062.32,17.031504298321487,2939.28,0.9392659440742825,2.92,1.18
PR,2020,7,1466.8,16.65458592454864,1887.0400000000002,16.776160665843125,-420.24000000000024,-0.12157474129448431,3.12,0.2
PR,2020,8,5743.2,17.46103368281594,2900.2400000000002,17.90580143940544,2842.9599999999996,-0.4447677565894992,4.56,1.4
PR,2020,9,1020.0,21.64679291990926,3652.88,20.711961779304964,-2632.88,0.9348311406042953,6.63,1.98
PR,2020,10,2827.6,22.25629507682726,7823.68,21.070889118269747,-4996.08,1.1854059585575136,8.97,2.2
PR,2020,11,2993.6,22.140990358759137,4991.36,22.10709307521467,-1997.7599999999998,0.03389728354446575,11.23,2.07
PR,2020,12,5276.0,22.991761437652144,6234.8,23.379288737627654,-958.8000000000002,-0.3875272999755097,13.04,1.63
PR,2021,1,8275.6,22.76484122397468,7036.719999999999,23.492844475052813,1238.880000000001,-0.7280032510781318,1.53,1.53
PR,2021,2,2074.4,22.4916974941901,5110.4,23.399215224553252,-3035.9999999999995,-0.9075177303631534,1.37,-0.16
PR,2021,3,3390.4,22.8711346114573,3732.56,23.257629509856407,-342.15999999999985,-0.386494898399107,2.35,0.96
PR,2021,4,475.6,19.325672486713593,3317.4399999999996,20.488480120476375,-2841.8399999999997,-1.1628076337627817,2.35,0.0
PR,2021,5,1771.6,17.073787971901865,3069.2,17.657631690936693,-1297.6,-0.583843719034828,3.0,0.64
PR,2021,6,1786.0,15.416905568711131,3062.32,17.031504298321487,-1276.3200000000002,-1.6145987296103552,3.4,0.39
PR,2021,7,553.1999999999999,14.329355021223153,1887.0400000000002,16.776160665843125,-1333.8400000000001,-2.446805644619973,5.63,2.16
PR,2021,8,1125.6,18.485482468573476,2900.2400000000002,17.90580143940544,-1774.6400000000003,0.5796810291680359,6.44,0.77
PR,2021,9,1403.2,21.28741383335227,3652.88,20.711961779304964,-2249.6800000000003,0.5754520540473074,7.74,1.22
PR,2021,10,4801.2,19.408211019621007,7823.68,21.070889118269747,-3022.4800000000005,-1.6626780986487404,8.74,0.93
PR,2021,11,1410.8,22.917887265834217,4991.36,22.10709307521467,-3580.5599999999995,0.8107941906195464,8.64,-0.09
PR,2021,12,1568.8,24.26780103725934,6234.8,23.379288737627654,-4666.0,0.8885122996316852,8.95,0.28
PR,2022,1,4980.8,24.42131533557205,7036.719999999999,23.492844475052813,-2055.919999999999,0.9284708605192371,1.14,1.14
PR,2022,2,2334.0,24.355663284669074,5110.4,23.399215224553252,-2776.3999999999996,0.9564480601158216,2.59,1.43
PR,2022,3,4905.6,22.920299006548092,3732.56,23.257629509856407,1173.0400000000004,-0.3373305033083156,5.14,2.48
PR,2022,4,3582.7999999999997,20.183214514954535,3317.4399999999996,20.488480120476375,265.3600000000001,-0.30526560552183923,7.33,2.09
PR,2022,5,2859.2,16.3831254251832,3069.2,17.657631690936693,-210.0,-1.2745062657534945,8.15,0.77
PR,2022,6,2361.2,16.215978879085966,3062.32,17.031504298321487,-701.1200000000003,-0.8155254192355201,8.96,0.74
PR,2022,7,323.6,19.353040146841717,1887.0400000000002,16.776160665843125,-1563.44,2.576879480998592,10.33,1.26
PR,2022,8,2422.0,17.20188702351445,2900.2400000000002,17.90580143940544,-478.24000000000024,-0.703914415890992,10.76,0.39
PR,2022,9,6899.2,16.791422921443093,3652.88,20.711961779304964,3246.3199999999997,-3.920538857861871,10.48,-0.25
PR,2022,10,10164.4,20.024920428167377,7823.68,21.070889118269747,2340.7199999999993,-1.0459686901023701,10.92,0.4
PR,2022,11,4092.0,19.856017859099435,4991.36,22.10709307521467,-899.3599999999997,-2.251075216115236,10.91,-0.01
PR,2022,12,6178.8,23.051288097636018,6234.8,23.379288737627654,-56.0,-0.328000639991636,11.44,0.47
PR,2023,1,8122.4,23.07635762951249,7036.719999999999,23.492844475052813,1085.6800000000003,-0.416486845540323,-0.18,-0.18
PR,2023,2,9154.0,22.41829845981551,5110.4,23.399215224553252,4043.6000000000004,-0.9809167647377421,0.31,0.49
PR,2023,3,5026.0,23.469264553533282,3732.56,23.257629509856407,1293.44,0.2116350436768748,0.7,0.39
PR,2023,4,5123.2,20.244965241099944,3317.4399999999996,20.488480120476375,1805.7600000000002,-0.24351487937643057,1.19,0.48
PR,2023,5,2122.0,18.270952598319155,3069.2,17.657631690936693,-947.1999999999998,0.6133209073824624,1.65,0.45
PR,2023,6,3559.6,16.341847207920658,3062.32,17.031504298321487,497.27999999999975,-0.6896570904008286,0.78,-0.86
PR,2023,7,3558.0,17.118698038087956,1887.0400000000002,16.776160665843125,1670.9599999999998,0.3425373722448306,0.98,0.2
PR,2023,8,3694.8,18.401029404086366,2900.2400000000002,17.90580143940544,794.56,0.4952279646809252,-0.42,-1.38
PR,2023,9,5098.0,21.74045352266895,3652.88,20.711961779304964,1445.12,1.0284917433639862,-1.01,-0.6
PR,2023,10,15486.8,21.508851688466585,7823.68,21.070889118269747,7663.119999999999,0.43796257019683793,-0.82,0.2
PR,2023,11,8683.6,22.718673684480954,4991.36,22.10709307521467,3692.2400000000007,0.6115806092662837,0.05,0.88
PR,2023,12,5856.4,24.173057754020334,6234.8,23.379288737627654,-378.40000000000055,0.7937690163926803,0.97,0.92
PR,2024,1,6631.6,23.679762243465103,7036.719999999999,23.492844475052813,-405.119999999999,0.18691776841228958,1.5,1.5
PR,2024,2,5951.6,24.43570882129047,5110.4,23.399215224553252,841.2000000000007,1.0364935967372162,1.89,0.39
PR,2024,3,3310.8,23.966379326343095,3732.56,23.257629509856407,-421.75999999999976,0.7087498164866872,1.98,0.09
PR,2024,4,5672.0,22.64146027737335,3317.4399999999996,20.488480120476375,2354.5600000000004,2.1529801568969766,2.75,0.75
PR,2024,5,4350.4,19.699252987002474,3069.2,17.657631690936693,1281.1999999999998,2.041621296065781,3.24,0.48
PR,2024,6,1603.2,19.212019593493896,3062.32,17.031504298321487,-1459.1200000000001,2.180515295172409,4.24,0.97
PR,2024,7,3533.6,16.42512419851416,1887.0400000000002,16.776160665843125,1646.5599999999997,-0.3510364673289672,3.26,-0.94
PR,2024,8,1515.6000000000001,17.979574618036963,2900.2400000000002,17.90580143940544,-1384.64,0.073773178631523,3.04,-0.21
PR,2024,9,3844.0,22.093725699151236,3652.88,20.711961779304964,191.1199999999999,1.3817639198462714,4.31,1.23
PR,2024,10,5838.4,22.156167378266506,7823.68,21.070889118269747,-1985.2800000000007,1.085278259996759,5.32,0.97
PR,2024,11,7776.8,22.901896207899618,4991.36,22.10709307521467,2785.4400000000005,0.7948031326849474,6.62,1.23
PR,2024,12,12294.0,22.412535361570438,6234.8,23.379288737627654,6059.2,-0.9667533760572162,7.21,0.56
RS,2020,1,12350.4,23.407266698526374,10623.84,23.85529872910559,1726.5599999999995,-0.4480320305792169,0.53,0.53
RS,2020,2,5631.2,22.711369617544012,7875.839999999999,23.223548838335454,-2244.6399999999994,-0.5121792207914417,1.01,0.48
RS,2020,3,2904.8,23.318599038139478,9883.92,22.428922568083486,-6979.12,0.889676470055992,1.59,0.58
RS,2020,4,3946.4,18.6428953114483,9992.72,19.04930813300835,-6046.32,-0.40641282156004976,4.33,2.7
RS,2020,5,12849.6,15.359887853314502,16264.720000000001,14.98581024178242,-3415.120000000001,0.37407761153208163,4.73,0.38
RS,2020,6,15293.6,14.92354887350346,12784.0,14.069256129048929,2509.6000000000004,0.854292744454531,4.74,0.01
RS,2020,7,13282.8,12.524569089829587,8973.2,13.379137551962879,4309.5999999999985,-0.8545684621332921,4.77,0.03
RS,2020,8,6392.0,15.11901161817007,7520.32,14.763821963340789,-1128.3199999999997,0.35518965482928166,4.88,0.1
RS,2020,9,10464.4,16.327900694996575,15648.560000000001,16.61033273263083,-5184.160000000002,-0.28243203763425484,7.05,2.08
RS,2020,10,4938.8,19.192401015425748,11591.28,18.345809328188654,-6652.4800000000005,0.846591687237094,8.9,1.72
RS,2020,11,5223.2,20.963623603545297,9717.76,20.79561444352785,-4494.56,0.1680091600174478,11.48,2.37
RS,2020,12,7711.6,22.67119774335231,9004.880000000001,22.464623648998774,-1293.2800000000007,0.20657409435353458,14.38,2.6
RS,2021,1,15496.4,23.10178310547525,10623.84,23.85529872910559,4872.5599999999995,-0.7535156236303422,0.65,0.65
RS,2021,2,8326.4,22.03882492405227,7875.839999999999,23.223548838335454,450.5600000000004,-1.1847239142831825,1.59,0.94
RS,2021,3,10476.4,21.543740018961067,9883.92,22.428922568083486,592.4799999999996,-0.885182549122419,1.68,0.09
RS,2021,4,3232.4,19.381682921111054,9992.72,19.04930813300835,-6760.32,0.3323747881027046,2.33,0.63
RS,2021,5,10888.8,13.984772074983805,16264.720000000001,14.98581024178242,-5375.920000000002,-1.0010381667986152,3.11,0.77
RS,2021,6,10960.0,12.733692270867133,12784.0,14.069256129048929,-1824.0,-1.3355638581817963,4.2,1.05
RS,2021,7,2589.6,12.39695856765374,8973.2,13.379137551962879,-6383.6,-0.9821789843091384,4.66,0.44
RS,2021,8,6153.2,15.311973083463823,7520.32,14.763821963340789,-1367.12,0.548151120123034,5.9,1.18
RS,2021,9,12692.0,17.056970471982183,15648.560000000001,16.61033273263083,-2956.5600000000013,0.44663773935135254,6.27,0.35
RS,2021,10,7861.2,18.22719235803335,11591.28,18.345809328188654,-3730.080000000001,-0.11861697015530481,6.27,0.01
RS,2021,11,4678.0,20.90774026735038,9717.76,20.79561444352785,-5039.76,0.11212582382253089,6.18,-0.08
RS,2021,12,3324.0,22.801137712037903,9004.880000000001,22.464623648998774,-5680.880000000001,0.3365140630391288,6.63,0.42
RS,2022,1,7856.8,25.394373137550183,10623.84,23.85529872910559,-2767.04,1.5390744084445913,0.35,0.35
RS,2022,2,7382.8,23.773784819288597,7875.839999999999,23.223548838335454,-493.03999999999905,0.5502359809531434,1.78,1.43
RS,2022,3,12112.0,20.97212557251567,9883.92,22.428922568083486,2228.08,-1.4567969955678173,5.02,3.18
RS,2022,4,14431.2,18.173285316144487,9992.72,19.04930813300835,4438.480000000001,-0.8760228168638626,7.5,2.36
RS,2022,5,12127.2,13.82142619535618,16264.720000000001,14.98581024178242,-4137.52,-1.1643840464262407,8.89,1.29
RS,2022,6,11586.0,11.73599893084341,12784.0,14.069256129048929,-1198.0,-2.3332571982055192,10.28,1.28
RS,2022,7,10107.6,15.55393688771956,8973.2,13.379137551962879,1134.3999999999996,2.1747993357566813,12.71,2.2
RS,2022,8,8174.4,13.454515802854397,7520.32,14.763821963340789,654.0799999999999,-1.3093061604863916,12.02,-0.61
RS,2022,9,5689.6,14.465866396130018,15648.560000000001,16.61033273263083,-9958.960000000001,-2.1444663365008125,11.33,-0.61
RS,2022,10,10012.0,17.2434770474284,11591.28,18.345809328188654,-1579.2800000000007,-1.1023322807602547,12.5,1.05
RS,2022,11,4879.6,19.836908301007586,9717.76,20.79561444352785,-4838.16,-0.9587061425202634,13.13,0.57
RS,2022,12,6425.2,23.101464540342203,9004.880000000001,22.464623648998774,-2579.680000000001,0.6368408913434287,12.61,-0.46
RS,2023,1,6122.0,24.68353243526802,10623.84,23.85529872910559,-4501.84,0.828233706162429,-0.02,-0.02
RS,2023,2,7853.6,23.30312355690279,7875.839999999999,23.223548838335454,-22.239999999998872,0.07957471856733633,0.41,0.43
RS,2023,3,10666.8,23.820993535614768,9883.92,22.428922568083486,782.8799999999992,1.3920709675312821,1.02,0.6
RS,2023,4,4244.0,18.691259361117282,9992.72,19.04930813300835,-5748.719999999999,-0.35804877189106676,2.2,1.17
RS,2023,5,13608.4,16.777660580833253,16264.720000000001,14.98581024178242,-2656.3200000000015,1.791850339050832,1.97,-0.23
RS,2023,6,10249.6,14.780927082352212,12784.0,14.069256129048929,-2534.3999999999996,0.7116709533032832,1.42,-0.54
RS,2023,7,13919.2,14.079674502806187,8973.2,13.379137551962879,4946.0,0.7005369508433077,0.97,-0.44
RS,2023,8,6561.6,15.505617081325877,7520.32,14.763821963340789,-958.7199999999993,0.7417951179850881,-0.15,-1.11
RS,2023,9,34934.0,17.30835303203864,15648.560000000001,16.61033273263083,19285.44,0.6980202994078084,-0.98,-0.83
RS,2023,10,22384.0,17.67951748095764,11591.28,18.345809328188654,10792.72,-0.6662918472310153,-1.36,-0.38
RS,2023,11,25908.0,20.523557201063856,9717.76,20.79561444352785,16190.24,-0.272057242463994,-0.62,0.75
RS,2023,12,15534.4,22.726957629597074,9004.880000000001,22.464623648998774,6529.519999999999,0.2623339805982994,-0.05,0.58
RS,2024,1,11293.6,22.68953826870814,10623.84,23.85529872910559,669.7600000000002,-1.1657604603974505,1.06,1.06
RS,2024,2,10185.2,24.29064127388959,7875.839999999999,23.223548838335454,2309.3600000000015,1.0670924355541374,1.77,0.7
RS,2024,3,13259.6,22.48915467518646,9883.92,22.428922568083486,3375.6800000000003,0.060232107102972776,1.91,0.13
RS,2024,4,24109.6,20.35741775522062,9992.72,19.04930813300835,14116.88,1.308109622212271,2.76,0.84
RS,2024,5,31849.6,14.98530450442436,16264.720000000001,14.98581024178242,15584.879999999997,-0.0005057373580612534,5.46,2.63
RS,2024,6,15830.8,16.17211348767843,12784.0,14.069256129048929,3046.7999999999993,2.1028573586295014,4.91,-0.52
RS,2024,7,4966.8,12.340548711805313,8973.2,13.379137551962879,-4006.4000000000005,-1.0385888401575656,3.21,-1.62
RS,2024,8,10320.4,14.427992230889782,7520.32,14.763821963340789,2800.08,-0.3358297324510069,2.43,-0.76
RS,2024,9,14462.8,17.89257306800673,15648.560000000001,16.61033273263083,-1185.760000000002,1.2822403353758993,2.3,-0.12
RS,2024,10,12760.4,19.386458739098124,11591.28,18.345809328188654,1169.119999999999,1.0406494109094702,2.47,0.16
RS,2024,11,7900.0,21.746242844672135,9717.76,20.79561444352785,-1817.7600000000002,0.9506284011442858,3.19,0.71
RS,2024,12,12029.2,21.022360619664386,9004.880000000001,22.464623648998774,3024.3199999999997,-1.4422630293343879,3.83,0.62
SP,2020,1,16590.8,23.324020743166518,13117.920000000002,24.175895511351044,3472.8799999999974,-0.8518747681845262,0.33,0.33
SP,2020,2,21286.8,22.21574710502587,12038.72,24.000879706626502,9248.08,-1.7851326016006333,-0.01,-0.34
SP,2020,3,6404.4,21.89579424754884,8460.16,24.01557398686329,-2055.76,-2.1197797393144526,1.37,1.38
SP,2020,4,1756.8,20.241811011269775,3938.88,22.025791237672273,-2182.08,-1.7839802264024982,3.34,1.95
SP,2020,5,1837.2,17.435111345506208,2482.4,19.50665731838656,-645.2,-2.071545972880351,3.33,-0.02
SP,2020,6,4169.2,18.882405995382623,2681.92,18.74824317612673,1487.2799999999997,0.13416281925589146,3.94,0.59
SP,2020,7,599.6,18.467355523207708,1114.48,18.623692423509965,-514.88,-0.15633690030225722,3.75,-0.18
SP,2020,8,2755.2,18.40208480640548,2356.96,19.836980267054088,398.2399999999998,-1.4348954606486082,4.98,1.19
SP,2020,9,967.6,22.82554580260248,2944.96,22.95036246581003,-1977.3600000000001,-0.12481666320755025,6.82,1.76
SP,2020,10,3815.6,22.929003346725555,8244.24,22.872536879670147,-4428.639999999999,0.05646646705540803,8.59,1.66
SP,2020,11,3820.0,22.648781580980735,7650.88,23.291373221403376,-3830.88,-0.6425916404226406,11.56,2.74
SP,2020,12,9895.2,23.575053018867443,10452.64,24.037355384117955,-557.4399999999987,-0.4623023652505118,12.98,1.27
SP,2021,1,7513.2,25.206977187290615,13117.920000000002,24.175895511351044,-5604.720000000002,1.0310816759395713,0.79,0.79
SP,2021,2,5809.2,24.413211960278364,12038.72,24.000879706626502,-6229.5199999999995,0.41233225365186144,1.44,0.65
SP,2021,3,5113.6,24.784070234498824,8460.16,24.01557398686329,-3346.5599999999995,0.7684962476355324,1.32,-0.12
SP,2021,4,1552.4,22.27437710231257,3938.88,22.025791237672273,-2386.48,0.24858586464029742,1.76,0.43
SP,2021,5,1297.2,20.65758796500682,2482.4,19.50665731838656,-1185.2,1.1509306466202602,2.01,0.24
SP,2021,6,1416.0,19.10372114578771,2681.92,18.74824317612673,-1265.92,0.3554779696609778,2.51,0.49
SP,2021,7,460.0,17.65709394999326,1114.48,18.623692423509965,-654.48,-0.9665984735167044,2.63,0.11
SP,2021,8,399.6,21.521575220812682,2356.96,19.836980267054088,-1957.3600000000001,1.6845949537585945,4.93,2.24
SP,2021,9,842.0,24.718545323061807,2944.96,22.95036246581003,-2102.96,1.7681828572517766,6.12,1.13
SP,2021,10,5424.4,22.237511085301744,8244.24,22.872536879670147,-2819.84,-0.6350257943684028,7.45,1.26
SP,2021,11,4452.0,24.267216875770103,7650.88,23.291373221403376,-3198.88,0.9758436543667273,7.16,-0.27
SP,2021,12,4584.4,24.587200961247582,10452.64,24.037355384117955,-5868.24,0.5498455771296271,8.05,0.84
SP,2022,1,9430.8,24.81295550134035,13117.920000000002,24.175895511351044,-3687.1200000000026,0.6370599899893072,0.98,0.98
SP,2022,2,4674.4,25.101481267528975,12038.72,24.000879706626502,-7364.32,1.1006015609024722,2.06,1.07
SP,2022,3,8376.4,24.97710899697381,8460.16,24.01557398686329,-83.76000000000022,0.96153501011052,4.7,2.59
SP,2022,4,3676.4,22.642145977113582,3938.88,22.025791237672273,-262.48,0.6163547394413094,7.16,2.35
SP,2022,5,3129.6,18.584580890886325,2482.4,19.50665731838656,647.1999999999998,-0.9220764275002331,7.78,0.58
SP,2022,6,2698.4,17.979140021898527,2681.92,18.74824317612673,16.480000000000018,-0.7691031542282047,9.05,1.18
SP,2022,7,488.0,19.726336488979463,1114.48,18.623692423509965,-626.48,1.102644065469498,10.58,1.4
SP,2022,8,3053.6,19.016442358335993,2356.96,19.836980267054088,696.6399999999999,-0.8205379087180944,11.06,0.43
SP,2022,9,7907.2,19.46034649254922,2944.96,22.95036246581003,4962.24,-3.4900159732608103,9.65,-1.27
SP,2022,10,8864.8,22.31834923495152,8244.24,22.872536879670147,620.5599999999995,-0.5541876447186276,10.7,0.96
SP,2022,11,8924.8,21.264848648564502,7650.88,23.291373221403376,1273.9199999999992,-2.0265245728388734,10.86,0.15
SP,2022,12,17971.2,22.901270712183894,10452.64,24.037355384117955,7518.560000000001,-1.1360846719340607,11.72,0.77
SP,2023,1,18365.2,23.064966400046398,13117.920000000002,24.175895511351044,5247.279999999999,-1.110929111304646,0.76,0.76
SP,2023,2,17623.2,23.515526534236912,12038.72,24.000879706626502,5584.480000000001,-0.4853531723895905,1.14,0.38
SP,2023,3,12608.8,23.77496419727959,8460.16,24.01557398686329,4148.639999999999,-0.24060978958370072,1.23,0.1
SP,2023,4,8710.0,21.30694671449774,3938.88,22.025791237672273,4771.12,-0.718844523174532,2.29,1.05
SP,2023,5,3373.6,19.239819724732133,2482.4,19.50665731838656,891.1999999999998,-0.26683759365442583,2.72,0.41
SP,2023,6,4558.8,17.55619122217172,2681.92,18.74824317612673,1876.88,-1.192051953955012,2.08,-0.62
SP,2023,7,1362.4,18.418380914745534,1114.48,18.623692423509965,247.92000000000007,-0.2053115087644315,1.59,-0.48
SP,2023,8,3007.6,20.45438916503649,2356.96,19.836980267054088,650.6399999999999,0.6174088979824006,0.83,-0.75
SP,2023,9,3365.6,23.766840642249747,2944.96,22.95036246581003,420.6399999999999,0.8164781764397162,0.12,-0.7
SP,2023,10,15647.6,23.38858524609245,8244.24,22.872536879670147,7403.360000000001,0.5160483664223037,0.83,0.71
SP,2023,11,9743.6,24.692186942123413,7650.88,23.291373221403376,2092.7200000000003,1.4008137207200377,1.42,0.59
SP,2023,12,6847.2,25.411461250467454,10452.64,24.037355384117955,-3605.4399999999996,1.374105866349499,2.41,0.98
SP,2024,1,13689.6,24.47055772491134,13117.920000000002,24.175895511351044,571.6799999999985,0.2946622135602972,0.74,0.74
SP,2024,2,10800.0,24.758431666062396,12038.72,24.000879706626502,-1238.7199999999993,0.7575519594358937,1.91,1.17
SP,2024,3,9797.6,24.645932258015392,8460.16,24.01557398686329,1337.4400000000005,0.630358271152101,2.53,0.61
SP,2024,4,3998.8,23.663675383167686,3938.88,22.025791237672273,59.92000000000007,1.6378841454954127,3.42,0.87
SP,2024,5,2774.4,21.61618666580131,2482.4,19.50665731838656,292.0,2.109529347414753,3.89,0.46
SP,2024,6,567.2,20.21975749539308,2681.92,18.74824317612673,-2114.7200000000003,1.4715143192663476,4.7,0.78
SP,2024,7,2662.4,18.849295240623853,1114.48,18.623692423509965,1547.92,0.22560281711388797,3.94,-0.72
SP,2024,8,2568.8,19.790409784679795,2356.96,19.836980267054088,211.84000000000015,-0.04657048237429251,3.81,-0.13
SP,2024,9,1642.4,23.980534068586895,2944.96,22.95036246581003,-1302.56,1.0301716027768641,4.44,0.6
SP,2024,10,7468.8,23.489235485279472,8244.24,22.872536879670147,-775.4399999999996,0.6166986056093258,5.86,1.37
SP,2024,11,11314.0,23.583832059578118,7650.88,23.291373221403376,3663.12,0.29245883817474194,7.36,1.41
SP,2024,12,12965.2,23.7117909778234,10452.64,24.037355384117955,2512.5600000000013,-0.3255644062945535,8.83,1.37
TO,2020,1,11279.6,25.69753613772451,7088.24,25.968123228618833,4191.360000000001,-0.270587090894324,0.39,0.39
TO,2020,2,9466.4,25.76985296051509,6329.44,26.045448619648436,3136.96,-0.2755956591333444,0.5,0.11
TO,2020,3,10320.4,25.521097308957888,6620.639999999999,26.15632274140068,3699.76,-0.6352254324427911,1.63,1.13
TO,2020,4,7968.8,25.9003003798327,4302.8,26.512794103413807,3666.0,-0.6124937235811068,3.45,1.79
TO,2020,5,1653.2,25.896072616476232,762.24,26.424725102245976,890.96,-0.5286524857697437,3.7,0.24
TO,2020,6,43.6,25.19870709280131,109.44000000000001,25.9298530359535,-65.84,-0.731145943152189,4.09,0.38
TO,2020,7,2.0,25.215283177581746,16.799999999999997,25.729151444670016,-14.799999999999997,-0.5138682670882702,4.1,0.01
TO,2020,8,15.6,27.05511101662386,198.07999999999998,27.413690835993094,-182.48,-0.35857981936923267,4.91,0.78
TO,2020,9,236.4,29.083812628696414,634.88,29.025372025702573,-398.48,0.058440602993840685,7.3,2.28
TO,2020,10,2795.2,28.939450575341183,2663.92,28.566292568544764,131.27999999999975,0.37315800679641953,9.37,1.93
TO,2020,11,3138.0,27.352727935891888,4762.719999999999,26.738142820617895,-1624.7199999999993,0.614585115273993,12.14,2.54
TO,2020,12,3640.0,26.748602957876848,5806.64,26.359192548997147,-2166.6400000000003,0.38941040887970146,14.09,1.74
TO,2021,1,3231.2,26.668880842650058,7088.24,25.968123228618833,-3857.04,0.7007576140312253,1.02,1.02
TO,2021,2,6974.0,25.33042789604652,6329.44,26.045448619648436,644.5600000000004,-0.715020723601917,1.3,0.27
TO,2021,3,3493.6,26.299042714237075,6620.639999999999,26.15632274140068,-3127.0399999999995,0.14271997283639593,1.43,0.13
TO,2021,4,2228.4,26.579201754337706,4302.8,26.512794103413807,-2074.4,0.06640765092389955,1.83,0.4
TO,2021,5,174.79999999999998,26.595399380134605,762.24,26.424725102245976,-587.44,0.17067427788862943,2.28,0.44
TO,2021,6,78.39999999999999,26.65332513421264,109.44000000000001,25.9298530359535,-31.04000000000002,0.7234720982591405,2.72,0.43
TO,2021,7,0.8,26.979574438287383,16.799999999999997,25.729151444670016,-15.999999999999996,1.2504229936173665,3.34,0.6
TO,2021,8,115.60000000000001,29.000612472721656,198.07999999999998,27.413690835993094,-82.47999999999998,1.5869216367285617,4.77,1.39
TO,2021,9,711.6,29.77369768490604,634.88,29.025372025702573,76.72000000000003,0.7483256592034664,5.84,1.02
TO,2021,10,2586.0,28.148004720391995,2663.92,28.566292568544764,-77.92000000000007,-0.41828784815276876,7.08,1.17
TO,2021,11,4675.6,26.36598128828495,4762.719999999999,26.738142820617895,-87.11999999999898,-0.3721615323329459,7.04,-0.04
TO,2021,12,6934.0,26.166510920320032,5806.64,26.359192548997147,1127.3599999999997,-0.19268162867711425,7.94,0.84
TO,2022,1,5186.4,26.196163228541966,7088.24,25.968123228618833,-1901.8400000000001,0.2280399999231335,1.11,1.11
