uf,ano,mes,chuva_mm,temp_c,media_chuva_mm,media_temp_c,anomalia_chuva,anomalia_temp
PA,2021,12,6996.8,26.51696005589236,6344.4,26.824545778876093,652.4000000000005,-0.30758572298373466
PA,2022,1,7535.6,25.52056758693173,10339.92,26.020280172585593,-2804.3199999999997,-0.4997125856538638
PA,2022,2,5535.6,26.03689660650828,11432.240000000002,25.954437880714664,-5896.640000000001,0.08245872579361446
PA,2022,3,8950.0,25.492636248812193,13345.920000000002,25.820644213917735,-4395.920000000002,-0.32800796510554164
PA,2022,4,6640.8,26.044174547272128,10303.76,26.177014389292584,-3662.96,-0.13283984202045573
PA,2022,5,5242.8,26.001315002556176,6396.5599999999995,26.56589934986036,-1153.7599999999993,-0.5645843473041836
PA,2022,6,4328.4,25.94198066446915,2794.0,26.556112763924155,1534.3999999999996,-0.6141320994550057
PA,2022,7,1596.4,26.718179439321144,1527.44,26.862693949817242,68.96000000000004,-0.14451451049609787
PA,2022,8,1622.8,27.16143946225143,1210.8799999999999,27.633332686366703,411.9200000000001,-0.47189322411527357
PA,2022,9,1384.8,27.902729457832383,1321.84,28.219228501679687,62.960000000000036,-0.31649904384730476
PA,2022,10,2628.0,28.02557336538611,2338.7200000000003,28.22560912194293,289.27999999999975,-0.20003575655682226
PA,2022,11,5203.6,26.91828711978999,4355.76,27.45917438050708,847.8400000000001,-0.5408872607170885
PA,2022,12,5612.4,26.447137150314333,6344.4,26.824545778876093,-732.0,-0.37740862856175994
PA,2023,1,7175.2,25.795771949402713,10339.92,26.020280172585593,-3164.7200000000003,-0.22450822318288033
PA,2023,2,9767.2,25.822797082317454,11432.240000000002,25.954437880714664,-1665.0400000000009,-0.13164079839721055
PA,2023,3,11358.8,25.770999161410572,13345.920000000002,25.820644213917735,-1987.1200000000026,-0.049645052507163
PA,2023,4,6555.6,26.120272641752827,10303.76,26.177014389292584,-3748.16,-0.056741747539756915
PA,2023,5,6204.0,26.654659630044126,6396.5599999999995,26.56589934986036,-192.5599999999995,0.08876028018376658
PA,2023,6,2286.4,26.772414645704238,2794.0,26.556112763924155,-507.5999999999999,0.21630188178008325
PA,2023,7,1924.0,26.903588070036538,1527.44,26.862693949817242,396.55999999999995,0.040894120219295615
PA,2023,8,988.8,27.945630139284507,1210.8799999999999,27.633332686366703,-222.07999999999993,0.31229745291780375
PA,2023,9,1210.4,28.42893402973838,1321.84,28.219228501679687,-111.43999999999983,0.20970552805869147
PA,2023,10,2064.8,28.682239357810495,2338.7200000000003,28.22560912194293,-273.9200000000001,0.45663023586756424
PA,2023,11,3790.0,28.270340495716777,4355.76,27.45917438050708,-565.7600000000002,0.8111661152096978
PA,2023,12,5994.0,27.46052191485944,6344.4,26.824545778876093,-350.39999999999964,0.6359761359833485
PA,2024,1,11505.6,26.773608990569144,10339.92,26.020280172585593,1165.6800000000003,0.7533288179835509
PA,2024,2,11160.0,26.478759666671266,11432.240000000002,25.954437880714664,-272.2400000000016,0.5243217859566016
PA,2024,3,16877.6,26.590858830828864,13345.920000000002,25.820644213917735,3531.6799999999967,0.7702146169111295
PA,2024,4,16664.0,26.60455831716953,10303.76,26.177014389292584,6360.24,0.42754392787694684
PA,2024,5,8033.2,27.212126871834915,6396.5599999999995,26.56589934986036,1636.6400000000003,0.6462275219745557
PA,2024,6,3009.2,27.11045653294413,2794.0,26.556112763924155,215.19999999999982,0.554343769019976
PA,2024,7,1109.6,27.256040058331582,1527.44,26.862693949817242,-417.84000000000015,0.39334610851433993
PA,2024,8,1097.2,27.68520817010661,1210.8799999999999,27.633332686366703,-113.67999999999984,0.0518754837399058
PA,2024,9,574.0,28.873390665988328,1321.84,28.219228501679687,-747.8399999999999,0.6541621643086408
PA,2024,10,2297.6,28.40875382069418,2338.7200000000003,28.22560912194293,-41.120000000000346,0.18314469875124928
PA,2024,11,3590.8,28.093241157834733,4355.76,27.45917438050708,-764.96,0.6340667773276536
PA,2024,12,8078.0,27.050534503424068,6344.4,26.824545778876093,1733.6000000000004,0.22598872454797458
PB,2020,1,646.8,27.39285200748247,910.8799999999999,26.904826314703833,-264.0799999999999,0.4880256927786384
PB,2020,2,1224.0,26.919452495974237,1164.6399999999999,26.892269757070256,59.36000000000013,0.027182738903981374
PB,2020,3,3609.6,26.104373309646395,2357.5199999999995,26.2861136343006,1252.0800000000004,-0.18174032465420709
PB,2020,4,2048.4,25.86534632034632,1789.6,25.949375772627974,258.8000000000002,-0.08402945228165493
PB,2020,5,1909.6000000000001,24.814821724709784,1974.8799999999999,25.11985153277081,-65.27999999999975,-0.3050298080610254
PB,2020,6,1134.4,23.713180291783154,1550.32,24.20016413472465,-415.91999999999985,-0.48698384294149477
PB,2020,7,964.4,23.304364518864197,1099.76,24.198802554215284,-135.36,-0.8944380353510866
PB,2020,8,172.0,24.168893407055034,440.32,24.69108426015562,-268.32,-0.5221908531005859
PB,2020,9,307.6,24.900223214285717,308.56,25.747171036925153,-0.9599999999999795,-0.8469478226394358
PB,2020,10,81.2,26.492022613065327,115.84,26.886688896506342,-34.64,-0.3946662834410155
PB,2020,11,332.0,26.50794270833333,407.52000000000004,27.23521161142803,-75.52000000000004,-0.7272689030946999
PB,2020,12,136.0,26.629367201426025,508.08000000000004,26.96988124075161,-372.08000000000004,-0.340514039325587
PB,2021,1,181.2,26.837769945472807,910.8799999999999,26.904826314703833,-729.6799999999998,-0.06705636923102531
PB,2021,2,1121.6,26.279990886306674,1164.6399999999999,26.892269757070256,-43.039999999999964,-0.612278870763582
PB,2021,3,849.2,25.715898664066493,2357.5199999999995,26.2861136343006,-1508.3199999999995,-0.5702149702341082
PB,2021,4,944.0,25.566257671957672,1789.6,25.949375772627974,-845.5999999999999,-0.38311810067030194
PB,2021,5,1271.2,23.866818119172343,1974.8799999999999,25.11985153277081,-703.6799999999998,-1.253033413598466
PB,2021,6,187.6,23.641665153282073,1550.32,24.20016413472465,-1362.72,-0.5584989814425754
PB,2021,7,364.4,24.81062572956403,1099.76,24.198802554215284,-735.36,0.6118231753487464
PB,2021,8,381.6,25.152458381726674,440.32,24.69108426015562,-58.71999999999997,0.46137412157105473
PB,2021,9,71.6,27.040655139434207,308.56,25.747171036925153,-236.96,1.2934841025090549
PB,2021,10,85.60000000000001,27.93324980798771,115.84,26.886688896506342,-30.239999999999995,1.046560911481368
PB,2021,11,55.6,28.535226817485565,407.52000000000004,27.23521161142803,-351.92,1.3000152060575338
PB,2021,12,756.0,27.650990596803375,508.08000000000004,26.96988124075161,247.91999999999996,0.6811093560517634
PB,2022,1,1794.4,26.444010009055706,910.8799999999999,26.904826314703833,883.5200000000002,-0.4608163056481267
PB,2022,2,382.0,27.068640558619695,1164.6399999999999,26.892269757070256,-782.6399999999999,0.17637080154943874
PB,2022,3,2607.6,26.403639460119123,2357.5199999999995,26.2861136343006,250.08000000000038,0.11752582581852167
PB,2022,4,1509.6,25.96732265067863,1789.6,25.949375772627974,-280.0,0.017946878050654647
PB,2022,5,3310.0,25.26601804755123,1974.8799999999999,25.11985153277081,1335.1200000000001,0.14616651478042186
PB,2022,6,1870.8,23.862208213736746,1550.32,24.20016413472465,320.48,-0.33795592098790195
PB,2022,7,2199.2,23.722314174352217,1099.76,24.198802554215284,1099.4399999999998,-0.476488379863067
PB,2022,8,714.8,23.848467831743605,440.32,24.69108426015562,274.47999999999996,-0.8426164284120148
PB,2022,9,237.2,25.30370150979254,308.56,25.747171036925153,-71.36000000000001,-0.44346952713261345
PB,2022,10,194.0,26.528814431001052,115.84,26.886688896506342,78.16,-0.3578744655052901
PB,2022,11,999.6,26.408469129634035,407.52000000000004,27.23521161142803,592.0799999999999,-0.8267424817939961
PB,2022,12,457.6,26.0899085522174,508.08000000000004,26.96988124075161,-50.48000000000002,-0.8799726885342132
PB,2023,1,796.0,26.651934958392996,910.8799999999999,26.904826314703833,-114.87999999999988,-0.2528913563108368
PB,2023,2,1016.4,26.847689723740285,1164.6399999999999,26.892269757070256,-148.2399999999999,-0.04458003332997151
PB,2023,3,2671.6,26.001582644503753,2357.5199999999995,26.2861136343006,314.0800000000004,-0.2845309897968491
PB,2023,4,2118.0,25.761754231410027,1789.6,25.949375772627974,328.4000000000001,-0.18762154121794694
PB,2023,5,1583.6,25.710673629919118,1974.8799999999999,25.11985153277081,-391.28,0.5908220971483082
PB,2023,6,2742.4,24.744139173532155,1550.32,24.20016413472465,1192.0800000000002,0.5439750388075062
PB,2023,7,986.0,24.67618328719887,1099.76,24.198802554215284,-113.75999999999999,0.47738073298358685
PB,2023,8,683.6,25.047144153384387,440.32,24.69108426015562,243.28000000000003,0.3560598932287675
PB,2023,9,654.8,25.68618001882557,308.56,25.747171036925153,346.23999999999995,-0.06099101809958185
PB,2023,10,84.8,26.476875470371283,115.84,26.886688896506342,-31.040000000000006,-0.40981342613505944
PB,2023,11,599.2,26.975384095635167,407.52000000000004,27.23521161142803,191.68,-0.259827515792864
PB,2023,12,654.4,27.06004301325273,508.08000000000004,26.96988124075161,146.31999999999994,0.09016177250111923
PB,2024,1,1136.0,27.197564653115183,910.8799999999999,26.904826314703833,225.12000000000012,0.29273833841135044
PB,2024,2,2079.2,27.345575120710397,1164.6399999999999,26.892269757070256,914.56,0.4533053636401405
PB,2024,3,2049.6,27.205074093167244,2357.5199999999995,26.2861136343006,-307.9199999999996,0.9189604588666427
PB,2024,4,2328.0,26.58619798874722,1789.6,25.949375772627974,538.4000000000001,0.6368222161192456
PB,2024,5,1800.0,25.940926142501564,1974.8799999999999,25.11985153277081,-174.87999999999988,0.8210746097307542
PB,2024,6,1816.3999999999999,25.039627841289114,1550.32,24.20016413472465,266.0799999999999,0.8394637065644659
PB,2024,7,984.8,24.480525061097097,1099.76,24.198802554215284,-114.96000000000004,0.2817225068818132
PB,2024,8,249.6,25.2384575268684,440.32,24.69108426015562,-190.72,0.547373266712782
PB,2024,9,271.6,25.80509530228772,308.56,25.747171036925153,-36.95999999999998,0.057924265362569116
PB,2024,10,133.6,27.00248216010635,115.84,26.886688896506342,17.75999999999999,0.11579326360000763
PB,2024,11,51.2,27.749035306052047,407.52000000000004,27.23521161142803,-356.32000000000005,0.5138236946240156
PB,2024,12,536.4,27.419096840058536,508.08000000000004,26.96988124075161,28.319999999999936,0.4492155993069247
PE,2020,1,1126.0,27.282196996773887,751.52,27.11972320785094,374.48,0.16247378892294861
PE,2020,2,1782.8,26.741220884757073,1046.16,27.24532162578773,736.6399999999999,-0.5041007410306584
PE,2020,3,3994.8,26.032650216205994,1896.0,26.65745221986966,2098.8,-0.6248020036636674
PE,2020,4,2042.8,25.595167562033698,1487.92,26.08588700967777,554.8799999999999,-0.4907194476440715
PE,2020,5,1606.0,24.736326355740236,1164.8799999999999,24.949731109471234,441.1200000000001,-0.2134047537309982
PE,2020,6,1464.0,23.491053085724833,1285.28,23.389623753361683,178.72000000000003,0.10142933236314988
PE,2020,7,797.6,22.886734388942997,969.4399999999999,22.950667005296836,-171.83999999999992,-0.06393261635383851
PE,2020,8,460.8,23.480687016084993,650.56,23.55950851059959,-189.75999999999993,-0.07882149451459597
PE,2020,9,268.40000000000003,24.66145009442125,320.08000000000004,25.02797615818685,-51.68000000000001,-0.3665260637655976
PE,2020,10,124.0,27.22983781275326,265.04,26.890964945172687,-141.04000000000002,0.338872867580573
PE,2020,11,1112.8,27.031345050771257,922.96,27.35612239853724,189.83999999999992,-0.3247773477659841
PE,2020,12,390.4,27.332903542328264,717.84,27.302434042393543,-327.44000000000005,0.030469499934721256
PE,2021,1,491.59999999999997,27.05224897584101,751.52,27.11972320785094,-259.92,-0.06747423200992841
PE,2021,2,1220.0,27.70556579432793,1046.16,27.24532162578773,173.83999999999992,0.4602441685401999
PE,2021,3,1352.4,27.205618607994033,1896.0,26.65745221986966,-543.5999999999999,0.5481663881243719
PE,2021,4,2218.8,26.33678737249175,1487.92,26.08588700967777,730.8800000000001,0.2509003628139794
PE,2021,5,1634.8,24.70000797362317,1164.8799999999999,24.949731109471234,469.9200000000001,-0.24972313584806471
PE,2021,6,705.6,24.368609251705067,1285.28,23.389623753361683,-579.68,0.9789854983433841
PE,2021,7,926.8000000000001,24.128197819219917,969.4399999999999,22.950667005296836,-42.63999999999987,1.177530813923081
PE,2021,8,908.8,24.499002850411294,650.56,23.55950851059959,258.24,0.9394943398117057
PE,2021,9,262.0,27.435041845274544,320.08000000000004,25.02797615818685,-58.08000000000004,2.4070656870876945
PE,2021,10,360.4,29.036596837262717,265.04,26.890964945172687,95.35999999999996,2.14563189209003
PE,2021,11,209.6,29.69952600836955,922.96,27.35612239853724,-713.36,2.3434036098323077
PE,2021,12,618.0,28.68305887384621,717.84,27.302434042393543,-99.84000000000003,1.3806248314526677
PE,2022,1,388.0,27.730872403458612,751.52,27.11972320785094,-363.52,0.6111491956076733
PE,2022,2,164.0,28.751242863161877,1046.16,27.24532162578773,-882.1600000000001,1.505921237374146
PE,2022,3,244.0,27.584623069782307,1896.0,26.65745221986966,-1652.0,0.9271708499126454
PE,2022,4,157.2,27.464247121397122,1487.92,26.08588700967777,-1330.72,1.3783601117193527
PE,2022,5,136.0,26.084157468727003,1164.8799999999999,24.949731109471234,-1028.8799999999999,1.1344263592557695
PE,2022,6,1538.8,22.756297184262134,1285.28,23.389623753361683,253.51999999999998,-0.6333265690995482
PE,2022,7,1642.4,22.098256157035106,969.4399999999999,22.950667005296836,672.9600000000002,-0.8524108482617301
PE,2022,8,936.4,22.12201369902988,650.56,23.55950851059959,285.84000000000003,-1.4374948115697102
PE,2022,9,315.6,23.611866251019514,320.08000000000004,25.02797615818685,-4.480000000000018,-1.4161099071673355
PE,2022,10,658.4,25.591454153875443,265.04,26.890964945172687,393.35999999999996,-1.2995107912972443
PE,2022,11,2290.8,25.360781736767628,922.96,27.35612239853724,1367.8400000000001,-1.9953406617696139
PE,2022,12,1389.2,25.47861622761843,717.84,27.302434042393543,671.36,-1.8238178147751114
PE,2023,1,445.2,25.86822750085957,751.52,27.11972320785094,-306.32,-1.251495706991367
PE,2023,2,605.6,26.347013922499173,1046.16,27.24532162578773,-440.56000000000006,-0.8983077032885589
PE,2023,3,2386.0,25.821375284229866,1896.0,26.65745221986966,490.0,-0.8360769356397952
PE,2023,4,1229.6,25.237209235209235,1487.92,26.08588700967777,-258.32000000000016,-0.8486777744685341
PE,2023,5,1795.6,24.612624690982024,1164.8799999999999,24.949731109471234,630.72,-0.33710641848920986
PE,2023,6,1920.0,23.04318872455268,1285.28,23.389623753361683,634.72,-0.346435028809001
PE,2023,7,889.6,22.85676452462918,969.4399999999999,22.950667005296836,-79.83999999999992,-0.09390248066765494
PE,2023,8,802.0,23.925525918743052,650.56,23.55950851059959,151.44000000000005,0.3660174081434633
PE,2023,9,568.0,24.759098794266777,320.08000000000004,25.02797615818685,247.91999999999996,-0.26887736392007255
PE,2023,10,152.8,26.375972606062813,265.04,26.890964945172687,-112.24000000000001,-0.5149923391098739
PE,2023,11,420.0,27.720714000043706,922.96,27.35612239853724,-502.96000000000004,0.36459160150646497
PE,2023,12,886.0,27.564744904786757,717.84,27.302434042393543,168.15999999999997,0.262310862393214
PE,2024,1,1306.8,27.665070162321612,751.52,27.11972320785094,555.28,0.5453469544706735
PE,2024,2,1458.4,26.6815646641926,1046.16,27.24532162578773,412.24,-0.5637569615951321
PE,2024,3,1502.8,26.642993921136117,1896.0,26.65745221986966,-393.20000000000005,-0.014458298733543984
PE,2024,4,1791.2,25.796023757257057,1487.92,26.08588700967777,303.28,-0.2898632524207123
PE,2024,5,652.0,24.615539058283733,1164.8799999999999,24.949731109471234,-512.8799999999999,-0.3341920511875003
PE,2024,6,798.0,23.288970520563705,1285.28,23.389623753361683,-487.28,-0.10065323279797767
PE,2024,7,590.8,22.78338213665698,969.4399999999999,22.950667005296836,-378.64,-0.16728486863985736
PE,2024,8,144.8,23.77031306872872,650.56,23.55950851059959,-505.75999999999993,0.21080455812913002
PE,2024,9,186.4,24.67242380595216,320.08000000000004,25.02797615818685,-133.68000000000004,-0.35555235223468884
PE,2024,10,29.6,26.220963315909188,265.04,26.890964945172687,-235.44000000000003,-0.6700016292634992
PE,2024,11,581.6,26.968245196734063,922.96,27.35612239853724,-341.36,-0.3878772018031782
PE,2024,12,305.6,27.452846663388037,717.84,27.302434042393543,-412.24,0.15041262099449426
PI,2020,1,5161.2,26.462584619204307,4137.6,26.774315012179603,1023.5999999999995,-0.3117303929752957
PI,2020,2,5276.4,26.352011585006725,4486.24,26.564234176744595,790.1599999999999,-0.21222259173786995
PI,2020,3,8487.6,25.99227841001307,5421.5199999999995,26.39906796179007,3066.080000000001,-0.40678955177699905
PI,2020,4,4310.4,26.331526237413154,3384.3199999999997,26.786623556338316,926.0799999999999,-0.45509731892516214
PI,2020,5,944.8,26.577304584969685,1189.1200000000001,27.066680568878347,-244.32000000000016,-0.489375983908662
PI,2020,6,388.4,26.45409719213783,294.8,26.97191461247172,93.59999999999997,-0.5178174203338912
PI,2020,7,52.8,26.80362183649534,130.72,27.17221421187847,-77.92,-0.3685923753831304
PI,2020,8,40.4,27.826768023348237,94.88,28.11268912386968,-54.48,-0.28592110052144193
PI,2020,9,12.8,29.40983721648798,172.88,29.70458606803556,-160.07999999999998,-0.2947488515475811
PI,2020,10,782.0,30.303147607478973,802.1600000000001,30.322985527268052,-20.160000000000082,-0.01983791978907945
PI,2020,11,1672.0,27.803692216890138,2733.7599999999998,28.265224778100315,-1061.7599999999998,-0.46153256121017705
PI,2020,12,692.4,28.078166546143162,2668.96,28.031966432891835,-1976.56,0.046200113251327224
PI,2021,1,1276.3999999999999,27.557603696302262,4137.6,26.774315012179603,-2861.2000000000007,0.7832886841226596
PI,2021,2,3394.4,26.143893245197955,4486.24,26.564234176744595,-1091.8399999999997,-0.4203409315466402
PI,2021,3,2649.2,26.22777742864153,5421.5199999999995,26.39906796179007,-2772.3199999999997,-0.17129053314853948
PI,2021,4,1407.2,27.16617445554094,3384.3199999999997,26.786623556338316,-1977.1199999999997,0.3795508992026235
PI,2021,5,1058.4,27.561703175961828,1189.1200000000001,27.066680568878347,-130.72000000000003,0.4950226070834809
PI,2021,6,273.6,27.809101201559866,294.8,26.97191461247172,-21.19999999999999,0.8371865890881445
PI,2021,7,325.6,27.86468627707965,130.72,27.17221421187847,194.88000000000002,0.69247206520118
PI,2021,8,46.0,28.46778080102375,94.88,28.11268912386968,-48.879999999999995,0.3550916771540713
PI,2021,9,179.2,30.65785798678128,172.88,29.70458606803556,6.319999999999993,0.9532719187457204
PI,2021,10,1260.0,30.24022275439196,802.1600000000001,30.322985527268052,457.8399999999999,-0.0827627728760909
PI,2021,11,2934.0,27.70980959797205,2733.7599999999998,28.265224778100315,200.24000000000024,-0.5554151801282643
PI,2021,12,4128.8,27.2938924850057,2668.96,28.031966432891835,1459.8400000000001,-0.7380739478861358
PI,2022,1,3420.0,26.412292057925697,4137.6,26.774315012179603,-717.6000000000004,-0.36202295425390574
PI,2022,2,1698.8,27.395629648886555,4486.24,26.564234176744595,-2787.4399999999996,0.8313954721419599
PI,2022,3,2738.4,26.813775645518017,5421.5199999999995,26.39906796179007,-2683.1199999999994,0.4147076837279471
PI,2022,4,1440.0,27.35681858474965,3384.3199999999997,26.786623556338316,-1944.3199999999997,0.5701950284113337
PI,2022,5,758.0,27.49990806038832,1189.1200000000001,27.066680568878347,-431.1200000000001,0.4332274915099745
PI,2022,6,368.4,27.003207120985696,294.8,26.97191461247172,73.59999999999997,0.03129250851397458
PI,2022,7,107.60000000000001,27.235626460877658,130.72,27.17221421187847,-23.11999999999999,0.06341224899918885
PI,2022,8,64.0,27.718469249367317,94.88,28.11268912386968,-30.879999999999995,-0.39421987450236173
PI,2022,9,558.4,29.088803075521835,172.88,29.70458606803556,385.52,-0.6157829925137257
PI,2022,10,974.8,29.814806890614673,802.1600000000001,30.322985527268052,172.63999999999987,-0.5081786366533798
PI,2022,11,4136.4,26.94028372799827,2733.7599999999998,28.265224778100315,1402.6399999999999,-1.3249410501020442
PI,2022,12,3749.2,27.07414383198062,2668.96,28.031966432891835,1080.2399999999998,-0.9578226009112143
PI,2023,1,4605.6,26.118636179083502,4137.6,26.774315012179603,468.0,-0.6556788330961005
PI,2023,2,3818.8,26.22835330026236,4486.24,26.564234176744595,-667.4399999999996,-0.33588087648223564
PI,2023,3,7874.4,26.004221935165674,5421.5199999999995,26.39906796179007,2452.88,-0.3948460266243963
PI,2023,4,4354.4,26.256313189572477,3384.3199999999997,26.786623556338316,970.0799999999999,-0.5303103667658391
PI,2023,5,2285.6,26.503288062832635,1189.1200000000001,27.066680568878347,1096.4799999999998,-0.5633925060457123
PI,2023,6,278.0,26.578793772164452,294.8,26.97191461247172,-16.80000000000001,-0.3931208403072688
PI,2023,7,62.0,27.119340846065576,130.72,27.17221421187847,-68.72,-0.052873365812892814
PI,2023,8,304.0,28.428210637188176,94.88,28.11268912386968,209.12,0.3155215133184974
PI,2023,9,105.2,29.843686690043985,172.88,29.70458606803556,-67.67999999999999,0.13910062200842432
PI,2023,10,141.2,30.994330264494806,802.1600000000001,30.322985527268052,-660.96,0.6713447372267538
PI,2023,11,2569.2,29.567600347712148,2733.7599999999998,28.265224778100315,-164.55999999999995,1.3023755696118329
PI,2023,12,2663.2,29.228149394218832,2668.96,28.031966432891835,-5.760000000000218,1.196182961326997
PI,2024,1,6224.8,27.32045850838223,4137.6,26.774315012179603,2087.2,0.5461434962026281
PI,2024,2,8242.8,26.70128310436939,4486.24,26.564234176744595,3756.5599999999995,0.1370489276247966
PI,2024,3,5358.0,26.957286389612047,5421.5199999999995,26.39906796179007,-63.51999999999953,0.5582184278219771
PI,2024,4,5409.6,26.822285314415346,3384.3199999999997,26.786623556338316,2025.2800000000007,0.03566175807702976
PI,2024,5,898.8,27.191198960239277,1189.1200000000001,27.066680568878347,-290.32000000000016,0.12451839136092957
PI,2024,6,165.6,27.014373775510776,294.8,26.97191461247172,-129.20000000000002,0.04245916303905517
PI,2024,7,105.6,26.837795638874116,130.72,27.17221421187847,-25.120000000000005,-0.33441857300435274
PI,2024,8,20.0,28.1222169084209,94.88,28.11268912386968,-74.88,0.00952778455122072
PI,2024,9,8.8,29.522745371342705,172.88,29.70458606803556,-164.07999999999998,-0.18184069669285563
PI,2024,10,852.8,30.26242011935987,802.1600000000001,30.322985527268052,50.63999999999987,-0.06056540790818232
PI,2024,11,2357.2,29.30473799992897,2733.7599999999998,28.265224778100315,-376.55999999999995,1.0395132218286562
PI,2024,12,2111.2,28.48547990711086,2668.96,28.031966432891835,-557.7600000000002,0.4535134742190259
PR,2020,1,7173.2,23.521945942739745,7036.719999999999,23.492844475052813,136.48000000000047,0.02910146768693167
PR,2020,2,6038.0,23.294708062801107,5110.4,23.399215224553252,927.6000000000004,-0.1045071617521458
PR,2020,3,2030.0,23.06107005140028,3732.56,23.257629509856407,-1702.56,-0.19655945845612877
PR,2020,4,1733.6,20.047088082240435,3317.4399999999996,20.488480120476375,-1583.8399999999997,-0.4413920382359393
PR,2020,5,4242.8,16.861039472276772,3069.2,17.657631690936693,1173.6000000000004,-0.7965922186599208
PR,2020,6,6001.6,17.97077024239577,3062.32,17.031504298321487,2939.28,0.9392659440742825
PR,2020,7,1466.8,16.65458592454864,1887.0400000000002,16.776160665843125,-420.24000000000024,-0.12157474129448431
PR,2020,8,5743.2,17.46103368281594,2900.2400000000002,17.90580143940544,2842.9599999999996,-0.4447677565894992
PR,2020,9,1020.0,21.64679291990926,3652.88,20.711961779304964,-2632.88,0.9348311406042953
PR,2020,10,2827.6,22.25629507682726,7823.68,21.070889118269747,-4996.08,1.1854059585575136
PR,2020,11,2993.6,22.140990358759137,4991.36,22.10709307521467,-1997.7599999999998,0.03389728354446575
PR,2020,12,5276.0,22.991761437652144,6234.8,23.379288737627654,-958.8000000000002,-0.3875272999755097
PR,2021,1,8275.6,22.76484122397468,7036.719999999999,23.492844475052813,1238.880000000001,-0.7280032510781318
PR,2021,2,2074.4,22.4916974941901,5110.4,23.399215224553252,-3035.9999999999995,-0.9075177303631534
PR,2021,3,3390.4,22.8711346114573,3732.56,23.257629509856407,-342.15999999999985,-0.386494898399107
PR,2021,4,475.6,19.325672486713593,3317.4399999999996,20.488480120476375,-2841.8399999999997,-1.1628076337627817
PR,2021,5,1771.6,17.073787971901865,3069.2,17.657631690936693,-1297.6,-0.583843719034828
PR,2021,6,1786.0,15.416905568711131,3062.32,17.031504298321487,-1276.3200000000002,-1.6145987296103552
PR,2021,7,553.1999999999999,14.329355021223153,1887.0400000000002,16.776160665843125,-1333.8400000000001,-2.446805644619973
PR,2021,8,1125.6,18.485482468573476,2900.2400000000002,17.90580143940544,-1774.6400000000003,0.5796810291680359
PR,2021,9,1403.2,21.28741383335227,3652.88,20.711961779304964,-2249.6800000000003,0.5754520540473074
PR,2021,10,4801.2,19.408211019621007,7823.68,21.070889118269747,-3022.4800000000005,-1.6626780986487404
PR,2021,11,1410.8,22.917887265834217,4991.36,22.10709307521467,-3580.5599999999995,0.8107941906195464
PR,2021,12,1568.8,24.26780103725934,6234.8,23.379288737627654,-4666.0,0.8885122996316852
PR,2022,1,4980.8,24.42131533557205,7036.719999999999,23.492844475052813,-2055.919999999999,0.9284708605192371
PR,2022,2,2334.0,24.355663284669074,5110.4,23.399215224553252,-2776.3999999999996,0.9564480601158216
PR,2022,3,4905.6,22.920299006548092,3732.56,23.257629509856407,1173.0400000000004,-0.3373305033083156
PR,2022,4,3582.7999999999997,20.183214514954535,3317.4399999999996,20.488480120476375,265.3600000000001,-0.30526560552183923
PR,2022,5,2859.2,16.3831254251832,3069.2,17.657631690936693,-210.0,-1.2745062657534945
PR,2022,6,2361.2,16.215978879085966,3062.32,17.031504298321487,-701.1200000000003,-0.8155254192355201
PR,2022,7,323.6,19.353040146841717,1887.0400000000002,16.776160665843125,-1563.44,2.576879480998592
PR,2022,8,2422.0,17.20188702351445,2900.2400000000002,17.90580143940544,-478.24000000000024,-0.703914415890992
PR,2022,9,6899.2,16.791422921443093,3652.88,20.711961779304964,3246.3199999999997,-3.920538857861871
PR,2022,10,10164.4,20.024920428167377,7823.68,21.070889118269747,2340.7199999999993,-1.0459686901023701
PR,2022,11,4092.0,19.856017859099435,4991.36,22.10709307521467,-899.3599999999997,-2.251075216115236
PR,2022,12,6178.8,23.051288097636018,6234.8,23.379288737627654,-56.0,-0.328000639991636
PR,2023,1,8122.4,23.07635762951249,7036.719999999999,23.492844475052813,1085.6800000000003,-0.416486845540323
PR,2023,2,9154.0,22.41829845981551,5110.4,23.399215224553252,4043.6000000000004,-0.9809167647377421
PR,2023,3,5026.0,23.469264553533282,3732.56,23.257629509856407,1293.44,0.2116350436768748
PR,2023,4,5123.2,20.244965241099944,3317.4399999999996,20.488480120476375,1805.7600000000002,-0.24351487937643057
PR,2023,5,2122.0,18.270952598319155,3069.2,17.657631690936693,-947.1999999999998,0.6133209073824624
PR,2023,6,3559.6,16.341847207920658,3062.32,17.031504298321487,497.27999999999975,-0.6896570904008286
PR,2023,7,3558.0,17.118698038087956,1887.0400000000002,16.776160665843125,1670.9599999999998,0.3425373722448306
PR,2023,8,3694.8,18.401029404086366,2900.2400000000002,17.90580143940544,794.56,0.4952279646809252
PR,2023,9,5098.0,21.74045352266895,3652.88,20.711961779304964,1445.12,1.0284917433639862
PR,2023,10,15486.8,21.508851688466585,7823.68,21.070889118269747,7663.119999999999,0.43796257019683793
PR,2023,11,8683.6,22.718673684480954,4991.36,22.10709307521467,3692.2400000000007,0.6115806092662837
PR,2023,12,5856.4,24.173057754020334,6234.8,23.379288737627654,-378.40000000000055,0.7937690163926803
PR,2024,1,6631.6,23.679762243465103,7036.719999999999,23.492844475052813,-405.119999999999,0.18691776841228958
